id,loss
130724,1278.8872
130727,2540.473
130731,1544.7827
130733,1248.2246
130752,2667.0955
130758,5769.9434
130759,1470.4146
130766,3125.0125
130773,1926.0566
130774,1712.4113
130782,1806.9426
130786,1402.8165
130789,1769.3116
130792,3357.6724
130794,1509.7478
130806,7842.3794
130808,2556.2517
130815,1251.5288
130819,1695.4044
130822,2294.6816
130823,1813.0178
130825,5871.8003
130830,2846.0984
130833,2179.2417
130840,916.3919
130855,2752.2449
130859,2887.1187
130862,1417.9812
130870,1488.0737
130874,5962.7886
130875,4301.4473
130878,1413.8796
130879,749.52673
130894,680.06586
130896,2677.584
130901,2503.978
130903,1624.9492
130904,3292.296
130906,1869.8539
130920,780.7355
130922,3305.9634
130923,4590.156
130924,1609.57
130938,740.1677
130939,1132.9152
130940,3179.4897
130947,1210.6293
130948,1651.962
130960,2360.1174
130961,2238.1792
130962,1544.4048
130969,1266.4191
130970,1951.2822
130975,1943.1077
130984,941.88055
130986,2204.9636
130987,1205.2742
130992,1547.1719
130999,1701.541
131003,656.6049
131022,2994.1152
131034,1006.5114
131035,1000.9595
131037,4590.051
131038,2722.8914
131051,1590.6722
131053,1286.7034
131066,1169.3917
131070,3640.4114
131082,1083.747
131092,5038.123
131102,3682.9792
131103,1782.1285
131105,941.8217
131110,2304.3792
131115,1889.4465
131119,4586.0386
131121,3594.4702
131124,3122.1794
131125,1223.0228
131130,3090.4316
131131,2542.4895
131134,2087.1995
131145,1637.266
131148,5870.971
131149,2038.7262
131159,1465.9215
131162,2020.3563
131165,1073.9142
131182,2156.7295
131183,1451.8057
131186,4654.071
131188,1271.8893
131194,1076.0092
131197,1343.6012
131206,2837.598
131211,890.94025
131214,5235.1133
131217,1596.3094
131218,1629.1178
131221,4326.8574
131222,1818.3727
131226,1082.3386
131228,986.25946
131230,1192.6936
131237,1669.6649
131238,2998.087
131239,1413.5702
131240,1429.8715
131241,926.8758
131246,3029.2068
131247,2653.841
131251,10041.648
131259,1013.00916
131262,1643.5776
131266,2465.864
131267,3453.4106
131268,3776.7026
131271,1133.81
131276,3363.9995
131278,11170.275
131280,1711.399
131293,3778.547
131298,1697.9893
131302,3238.8867
131304,2141.9282
131305,942.2934
131311,1525.9193
131312,2308.8118
131314,1641.218
131326,2353.1929
131336,1781.8295
131339,907.18304
131345,1835.4845
131347,1471.8085
131371,2302.3977
131372,683.23267
131373,5058.266
131374,3380.0142
131375,1591.1737
131378,810.8781
131381,2544.1655
131382,3192.1775
131392,2920.5493
131393,5682.6724
131396,2163.179
131401,977.5606
131406,5334.382
131408,2350.8938
131409,5955.9062
131415,2488.9016
131423,3899.4504
131424,1257.2583
131434,4403.294
131437,2994.835
131440,1421.4548
131444,6121.1094
131445,2424.6738
131449,2303.7397
131452,968.40686
131454,1600.4686
131458,1312.8987
131461,5233.526
131462,1757.041
131464,5978.6924
131468,1514.7139
131472,3799.6611
131478,826.483
131491,1321.6042
131492,2328.6948
131511,2911.1072
131513,2208.7278
131514,1478.4147
131515,2749.1062
131517,1403.4689
131534,1319.547
131541,1642.4315
131543,994.89386
131548,1526.6675
131554,1505.973
131561,3075.2847
131566,763.51025
131568,797.00616
131569,1438.6481
131571,3235.75
131572,1918.7234
131573,3441.614
131576,1125.6312
131577,1762.46
131579,3992.304
131583,2814.5557
131589,1402.6954
131596,10174.057
131597,3824.6995
131610,1246.7631
131614,5848.356
131618,1500.639
131620,1242.1694
131625,1474.0475
131626,1247.3779
131632,908.26556
131635,2025.2697
131653,6374.7207
131656,2289.5798
131658,1719.6356
131664,1361.5021
131667,2256.7954
131669,3648.4124
131672,1082.1095
131678,2379.9802
131680,814.376
131683,1606.394
131684,800.0771
131692,1352.9542
131694,1367.1672
131698,1542.3494
131711,1429.1162
131712,6424.216
131717,1436.2607
131718,1880.0056
131722,2471.8337
131726,2303.7761
131728,4334.527
131741,1748.4768
131745,750.5145
131752,1438.1556
131757,959.90344
131758,2433.7307
131762,1937.416
131767,1248.9694
131768,1742.9221
131770,683.23267
131773,1065.6245
131775,2344.127
131776,3061.3035
131789,1537.2075
131796,1051.2068
131814,3733.1763
131820,721.908
131833,1835.0662
131844,3167.523
131853,4973.3096
131859,2074.1272
131861,4544.2217
131871,1651.1864
131872,1096.5553
131878,1513.0752
131887,970.61804
131893,1489.2692
131899,1501.8187
131901,991.4769
131905,3073.3936
131906,4374.6724
131916,662.71436
131920,1885.7544
131925,1342.0524
131931,2299.8665
131939,1585.0739
131941,1229.035
131943,1621.4701
131944,1679.0612
131945,1218.4197
131958,5430.9937
131960,2097.839
131961,1893.4863
131962,1087.7883
131980,1334.9187
131981,4217.7993
131986,1812.4292
131990,1190.3
131992,2457.6692
131995,3688.192
131997,1368.8352
132004,917.1298
132008,1249.7338
132009,9095.914
132016,1638.5101
132024,1827.4448
132035,3086.7734
132040,2551.4927
132049,2829.9094
132050,2542.8276
132051,2670.134
132068,2687.5896
132069,684.96155
132072,1845.6301
132076,5398.6104
132080,1956.8597
132083,2220.243
132085,1775.0436
132086,6962.469
132089,1337.8278
132095,658.16846
132096,4799.1514
132100,2298.313
132103,938.268
132107,5741.039
132110,1224.2726
132114,1313.8538
132120,1377.3344
132122,2858.663
132123,2291.2847
132125,9412.462
132129,3540.3735
132138,4089.8718
132141,1702.9501
132142,6927.043
132147,1468.7706
132148,3891.7378
132158,925.2618
132161,1607.4124
132167,1559.3734
132172,4753.211
132175,2738.8535
132176,1348.8741
132182,1366.6744
132187,1482.8506
132194,2635.8342
132195,2988.6606
132196,1535.1741
132201,3955.1921
132203,3394.8906
132205,1341.3678
132206,2573.6877
132208,3123.6836
132210,2687.687
132213,2643.1582
132216,2268.8706
132221,3896.655
132222,4457.1406
132223,1475.7987
132227,1070.056
132229,5639.1323
132231,1063.1777
132246,954.68097
132249,6622.096
132251,1450.6687
132253,1295.2687
132255,2608.0469
132267,1604.3273
132275,1431.749
132278,1418.7191
132281,3458.684
132283,951.3382
132284,1042.1364
132287,2226.946
132296,1684.8734
132299,5552.6113
132302,4421.818
132308,1447.386
132312,1402.1143
132314,4895.739
132320,1340.4841
132329,2235.5193
132330,1602.082
132333,1888.952
132340,914.2689
132343,1565.1945
132344,1116.5424
132350,950.40326
132355,957.2889
132356,990.0974
132358,3248.1045
132361,2631.922
132362,2968.2761
132376,2243.937
132381,2059.285
132382,1397.6919
132390,1251.3425
132398,3058.9104
132414,1326.577
132421,916.1433
132422,868.3057
132426,1603.3461
132429,797.9534
132432,1733.9347
132436,1376.2872
132438,1005.19196
132440,1572.2206
132443,5344.9023
132447,1544.846
132448,6245.964
132453,2815.7478
132460,1529.9702
132464,3575.0557
132466,2466.486
132469,1447.2673
132471,2210.6907
132474,1760.012
132483,1585.0405
132490,1686.7288
132492,1086.4779
132499,2816.962
132508,1538.5913
132513,4302.506
132524,1190.6616
132526,8748.522
132528,932.2924
132537,3707.641
132538,2341.4226
132560,1772.3533
132573,1731.3809
132584,1600.9891
132587,1517.4631
132592,2559.108
132593,1234.5792
132596,1978.8846
132601,1352.4995
132602,992.9299
132606,976.55566
132608,1556.7783
132614,1500.3765
132616,1255.6713
132620,1937.5786
132622,4624.419
132628,4986.0703
132629,1524.4037
132630,1129.4146
132633,1810.7386
132638,1124.4392
132642,1097.1996
132653,917.8092
132661,2927.4817
132667,3598.3975
132669,3952.3982
132678,1837.596
132679,5002.5454
132682,1085.0665
132685,948.4231
132686,4876.075
132692,751.1246
132698,1017.0142
132701,2756.419
132708,3376.3928
132713,1829.0654
132714,1812.9062
132715,1196.1279
132724,2797.6802
132725,3207.5178
132732,6270.643
132733,5215.8423
132744,1797.434
132748,3253.4368
132750,1236.2645
132751,2538.6687
132752,1975.2617
132753,1945.522
132758,5092.472
132759,1854.8762
132762,1070.9075
132765,4573.255
132773,1311.467
132777,781.16815
132778,3071.451
132791,2273.7822
132792,482.17633
132795,3054.8262
132797,3572.2507
132798,1819.8221
132812,2723.1042
132817,1324.0737
132818,1885.6285
132819,1750.14
132820,4941.9727
132822,935.3738
132823,2229.902
132825,840.6779
132829,5174.463
132835,3698.2686
132838,4151.1216
132841,1991.6273
132852,1464.5919
132873,1594.8312
132877,1618.0431
132881,1790.0099
132882,4376.041
132884,3311.956
132885,3242.818
132888,3244.47
132890,7642.9126
132891,1219.6317
132893,2523.4941
132908,1170.2296
132916,1074.428
132918,1843.8435
132923,1229.3468
132924,801.30115
132932,1640.9199
132933,907.83344
132935,2309.7676
132943,1607.7106
132944,1924.1473
132945,5260.3315
132950,4821.966
132951,1775.6091
132952,2532.4143
132962,1011.7082
132967,1053.5789
132969,3111.446
132970,1967.5786
132971,6505.611
132973,2373.645
132974,4259.081
132976,1610.8452
132979,11601.709
132992,4492.3896
132994,780.7355
132995,11343.531
133000,1791.2727
133003,801.30115
133004,9573.313
133008,1013.1227
133014,4075.2715
133021,1335.5815
133026,4943.4243
133034,2286.0452
133037,1311.8973
133038,2989.362
133049,2101.9395
133050,1833.8451
133051,1938.7125
133052,1601.0961
133057,1835.0925
133061,4982.7
133066,1551.8156
133067,1119.8333
133070,1075.6111
133083,877.62823
133093,815.8514
133099,1671.7162
133106,6232.1777
133125,1366.9221
133133,3001.019
133134,1228.5721
133135,2744.6384
133144,2722.2124
133151,2121.7632
133153,1201.3232
133155,622.57355
133168,2171.0356
133169,1629.964
133171,3608.081
133174,4281.4873
133177,1106.2096
133192,1620.7944
133193,2287.683
133198,1292.7407
133203,2919.3909
133205,2148.5454
133207,1831.2952
133214,1791.1028
133219,2991.1187
133221,923.86554
133222,1522.6521
133225,2229.312
133226,1836.6332
133233,1146.4987
133235,868.01306
133236,1879.5924
133238,1493.5382
133239,1660.9182
133246,1159.9988
133261,4643.6475
133273,2141.535
133276,1206.2034
133280,1484.3914
133293,2783.4583
133304,8890.233
133308,2162.7375
133309,2131.5022
133314,1252.389
133317,1612.7229
133322,2497.9412
133327,1695.1078
133334,3209.669
133345,1452.548
133346,2292.8977
133352,723.66815
133353,5634.1494
133356,2450.0764
133365,1975.0055
133366,1098.8573
133368,1735.7529
133372,1364.5659
133390,1362.0034
133391,2227.8223
133401,2353.4915
133413,3018.8794
133414,1433.7323
133417,1477.0258
133420,971.8708
133439,2104.34
133442,816.3853
133446,3094.5989
133448,2743.618
133452,1524.9067
133454,3543.4272
133455,1099.0413
133456,1562.5881
133459,909.7779
133462,1017.93604
133464,1562.1561
133467,5149.8037
133475,1283.3822
133476,1164.9604
133482,3097.5547
133485,1237.8549
133486,1398.8921
133498,1664.944
133502,3929.8057
133507,798.738
133511,1195.3286
133521,1353.4318
133527,1430.2875
133528,859.2194
133531,1141.381
133549,2362.2307
133550,2627.8591
133554,8259.696
133558,1831.462
133560,1217.2461
133566,1138.5924
133567,3437.0613
133568,2804.631
133577,1960.8005
133578,3358.5212
133585,3366.8816
133597,859.8404
133598,980.8253
133605,3926.142
133606,4445.64
133610,1629.5272
133616,907.2817
133619,820.2984
133620,1012.10144
133621,751.1246
133625,2342.309
133628,1865.9279
133630,1468.9814
133635,3339.6833
133646,3072.5203
133650,2105.381
133660,1398.3533
133667,974.6623
133671,1345.041
133674,1661.5701
133678,1137.7528
133679,1915.1165
133682,7237.5586
133687,2392.3677
133696,3795.138
133703,938.0631
133707,5098.809
133708,2573.165
133711,1249.5526
133717,2071.2275
133721,904.35925
133723,1568.001
133731,3628.0452
133734,8222.091
133743,1671.7162
133746,1079.1034
133747,1906.4044
133761,1781.1516
133765,1041.6802
133779,1576.1914
133781,2358.5051
133782,8621.987
133788,6501.8833
133790,2455.4377
133795,1129.7539
133796,1527.9136
133799,1040.8804
133803,2021.7151
133806,2255.0044
133807,1823.0018
133809,1128.5054
133814,3253.2693
133817,1619.1893
133820,3286.7495
133830,974.7455
133832,1728.329
133836,877.4969
133838,2553.3206
133847,1293.797
133856,5360.9316
133867,2310.7358
133868,2586.4666
133874,3968.1702
133879,2124.2485
133889,1633.3203
133898,3254.4236
133903,3185.3472
133916,1732.2744
133924,1355.3246
133929,2091.6611
133932,2221.072
133934,1351.5093
133937,1402.3296
133944,9604.607
133952,1581.7147
133955,1125.1482
133957,726.7382
133962,5486.587
133972,2076.8726
133979,1567.1145
133980,1926.1155
133983,3291.8657
133996,1976.3347
134001,2921.8098
134003,1513.9614
134005,1336.926
134008,1122.4945
134013,2423.3826
134025,3253.139
134030,1357.0046
134032,2878.2676
134037,3135.4607
134039,4582.86
134040,2763.013
134049,2236.0127
134053,2061.7
134055,1382.1259
134057,4482.1147
134059,3361.838
134061,1197.135
134062,2666.784
134064,1229.9531
134065,7077.3276
134066,2357.51
134074,1130.1079
134077,2605.1072
134079,1172.6718
134081,5640.176
134085,1250.7771
134088,1351.5221
134096,1171.9288
134097,777.22455
134103,901.10114
134110,3524.231
134117,1083.6968
134118,6269.1724
134121,2524.3762
134124,2940.0833
134126,2252.3125
134132,4143.2036
134134,1427.8588
134137,6774.3843
134139,751.1246
134142,1372.4495
134144,1023.959
134151,1932.6244
134152,3454.0166
134159,1962.6564
134165,3130.05
134167,1352.889
134170,1559.2678
134174,1522.4823
134176,1518.1906
134177,2077.2568
134180,1297.7557
134185,1138.3748
134192,1455.4773
134199,2855.309
134200,1814.5676
134201,2555.9385
134202,1466.5718
134206,2231.2114
134207,1515.8005
134209,3919.0308
134210,3254.917
134211,2108.029
134213,7446.9
134221,4922.1094
134222,922.9409
134229,2596.17
134230,5105.0464
134231,3175.0264
134238,3325.4102
134242,1603.4646
134244,1380.2778
134245,2123.651
134246,1255.0452
134248,2850.8835
134249,1401.2147
134251,4590.69
134252,2258.673
134256,1225.7172
134259,1247.4374
134260,7798.6147
134261,3218.5828
134262,882.1259
134263,1424.8975
134266,705.63983
134267,3855.822
134269,1263.6521
134273,890.0668
134275,2706.5227
134276,1160.4292
134282,1515.7926
134286,2645.429
134289,1537.3534
134294,1069.8203
134301,1513.1055
134307,1520.6981
134313,3272.659
134315,1094.639
134319,1457.85
134329,2133.8289
134334,4554.956
134337,1463.2593
134340,764.8242
134344,2721.928
134364,1013.95056
134365,2555.7422
134368,2024.5292
134376,8379.645
134380,2165.6912
134391,1270.3279
134392,2104.1526
134398,3066.335
134400,1074.3881
134404,4360.602
134406,2085.3154
134408,1168.852
134414,5904.594
134419,2428.3103
134424,1326.6896
134427,1614.3524
134434,682.4473
134446,4317.5664
134448,1075.2003
134449,1473.6287
134450,872.63824
134451,2806.6138
134452,936.2966
134455,1077.4658
134469,2160.236
134470,953.67816
134483,4561.9595
134489,2700.151
134493,2358.115
134501,1813.8687
134504,3859.3904
134505,1503.76
134516,9939.389
134522,3958.6826
134528,1675.7306
134533,1533.6412
134534,1292.5582
134542,1600.1504
134544,2488.9053
134550,1565.9985
134553,1972.201
134559,1628.1254
134560,4596.376
134561,4606.9346
134562,3642.7556
134565,2752.774
134571,3352.975
134572,1412.0692
134574,19856.297
134575,1359.2318
134576,3346.171
134586,2624.6143
134591,2237.5315
134595,6599.356
134599,4005.5068
134608,1599.7667
134609,4827.745
134619,4799.307
134624,2294.103
134639,1351.1819
134641,839.33405
134651,3676.3574
134655,5661.2144
134656,3293.7468
134664,1839.6632
134668,1010.75775
134669,1578.6165
134675,1355.4681
134679,1496.0721
134687,858.05133
134688,1059.9381
134693,3040.477
134694,2317.0723
134698,1565.5228
134701,923.5273
134713,862.93036
134720,3691.1228
134725,3620.6035
134738,1196.46
134740,5722.143
134744,4541.033
134748,4444.9873
134754,4026.157
134755,1711.8561
134759,8748.948
134761,2013.475
134777,1863.1237
134781,917.5314
134784,2423.7039
134788,2591.6729
134793,1684.5449
134797,1154.0305
134802,1411.5825
134805,3502.1316
134821,970.5972
134825,2456.8606
134826,1122.7643
134844,1419.6841
134847,2034.268
134849,1341.5885
134853,1539.21
134855,2259.7568
134862,1580.5507
134863,3359.4373
134868,2162.2344
134872,1789.956
134873,4583.9526
134884,1900.9008
134886,1796.2687
134891,749.52673
134895,1816.286
134898,790.3831
134905,3308.5435
134909,2126.3696
134910,1648.433
134913,2889.3662
134914,4198.664
134916,1562.4436
134917,3409.0264
134921,4390.668
134926,1253.4596
134927,2273.2292
134928,6224.806
134929,1124.6714
134948,2692.5486
134957,4834.3335
134959,922.98224
134961,1948.9565
134967,995.7933
134970,1377.266
134975,964.35455
134992,1659.4109
135001,5945.3906
135002,2383.6863
135004,4349.7656
135008,1157.9292
135014,2921.335
135035,1742.053
135037,2627.3252
135039,2200.8828
135040,3327.0945
135046,1608.5088
135056,874.9807
135063,2174.188
135066,1492.1515
135072,1900.9833
135079,4888.54
135080,1832.2883
135087,1430.0645
135091,922.92944
135094,3927.509
135098,4367.8896
135107,1112.0504
135111,2298.2747
135113,1936.2698
135116,1559.4648
135121,4918.839
135122,1780.9962
135136,1794.9878
135138,2923.3596
135145,1118.2004
135158,1430.7411
135160,1397.0842
135162,5073.92
135167,1835.7078
135173,1860.2749
135174,1871.3926
135183,1853.2257
135184,2231.4966
135191,2197.4348
135192,3001.371
135194,1299.8193
135204,1315.044
135211,1041.0074
135221,1449.7926
135224,1754.3202
135228,849.8736
135236,1196.9125
135255,656.6049
135263,7110.9727
135266,1604.5383
135271,1122.4474
135273,3368.1887
135274,1652.9808
135285,2627.378
135287,6827.5493
135288,1948.0627
135292,6721.749
135294,967.70935
135299,918.08014
135302,1162.6215
135307,912.72217
135311,1887.012
135321,2788.7844
135323,2269.8662
135325,1260.2065
135326,6418.8574
135332,1312.0056
135335,7488.4336
135358,4064.0125
135362,3321.3215
135365,2635.7424
135367,4173.462
135368,1616.3251
135369,7133.3804
135376,2849.6196
135378,1241.6602
135381,3701.4443
135383,1301.2655
135394,976.6358
135400,2222.6719
135402,4760.8594
135404,8716.069
135408,1432.4791
135414,1010.0009
135415,1268.8865
135418,1127.5038
135428,3071.3923
135430,831.3985
135441,4571.3667
135443,1269.7157
135444,1444.6824
135445,1740.1501
135447,1986.1125
135458,3743.0618
135463,1391.3628
135467,8074.003
135475,1171.407
135479,3571.7703
135481,1547.6655
135482,1281.3044
135487,1451.6299
135490,1994.7837
135494,2234.218
135496,1504.1794
135504,3884.5295
135505,2268.2734
135525,2339.8477
135526,2259.857
135532,2902.576
135543,6201.283
135544,3048.6125
135548,2687.76
135550,4992.4556
135552,1713.3088
135555,2524.3726
135558,1141.2656
135565,3414.8962
135568,795.481
135571,6261.0703
135573,4957.9946
135591,6837.3555
135592,1066.9271
135593,2584.8145
135596,1458.6302
135602,2405.5032
135603,1397.3688
135604,5525.5596
135610,1848.2017
135630,3039.2332
135631,1191.9653
135634,4407.6714
135636,2868.775
135637,1531.1108
135640,2277.8613
135641,1845.1558
135655,1208.7401
135662,962.5775
135667,5337.0938
135670,737.88104
135676,1333.7894
135693,1459.083
135699,945.83844
135703,3054.8787
135705,2236.0725
135714,828.1497
135719,2545.2817
135728,1284.3237
135730,1510.8251
135737,1793.3717
135740,1657.5944
135744,1816.5337
135749,1949.438
135757,1467.1417
135758,5662.9365
135761,4067.2266
135763,1170.3367
135765,1300.7853
135768,981.8505
135770,2238.9053
135771,1456.3999
135772,1223.8856
135774,2999.3738
135779,3129.2263
135782,2289.88
135786,796.739
135797,1326.577
135801,2873.927
135808,1206.0791
135809,1897.9247
135810,1626.0747
135811,1713.5907
135818,1337.2518
135822,656.6049
135826,1392.3816
135829,8525.334
135835,4933.473
135843,3764.3115
135844,13138.863
135845,1919.71
135851,1594.8289
135858,1590.5948
135860,3180.7756
135866,1455.3572
135872,1870.1536
135883,942.76843
135895,3014.699
135916,2096.3
135918,2208.7961
135921,1267.4194
135923,6264.302
135925,6488.8438
135932,1354.8555
135936,781.1354
135937,3727.6868
135941,1838.028
135947,4427.5737
135949,1201.4005
135957,1811.7422
135958,4201.44
135961,1190.92
135963,1683.2931
135968,2112.7083
135969,1680.41
135976,2711.7456
135982,975.0816
135988,1399.9512
135989,906.94946
135991,1594.248
135993,2415.8948
135998,1903.9534
136007,1813.291
136015,3538.814
136016,4320.573
136017,1066.713
136020,7089.6157
136022,2207.6738
136024,4396.563
136031,1071.7385
136035,4773.4346
136036,1462.1189
136039,1852.3069
136041,2989.3164
136044,1242.3679
136046,944.22833
136047,4314.0845
136049,1134.0929
136052,1238.9663
136053,1366.8616
136057,1808.5055
136065,3418.4414
136066,820.1095
136070,4274.76
136073,2353.874
136074,7908.638
136076,1235.4037
136083,2576.0857
136087,1590.309
136088,1175.0641
136096,1361.782
136097,1008.7971
136102,1701.3755
136104,937.91016
136107,2211.898
136111,1818.051
136112,4691.8433
136118,1288.5159
136121,5642.559
136129,2705.4324
136131,1406.5292
136133,1376.7263
136139,1480.3037
136145,1304.6796
136154,4643.754
136158,4642.8413
136161,1954.2488
136167,3500.846
136177,1664.5383
136178,930.8252
136179,2707.4624
136192,1196.4896
136202,1433.0406
136206,8852.602
136207,1527.6345
136212,999.848
136215,1195.3588
136219,1617.7538
136221,3278.6191
136225,2616.3774
136227,4830.338
136231,1542.0743
136232,1046.7565
136233,1788.0145
136243,1959.5546
136250,1465.6608
136254,4539.925
136255,1838.4268
136256,1379.3625
136262,3413.3074
136267,2012.3079
136274,2546.5554
136275,1905.8163
136277,7650.592
136296,1429.046
136297,8103.6943
136302,3090.9358
136305,2210.2966
136310,3845.037
136311,7944.0527
136314,3585.5652
136318,1584.9998
136325,1181.0865
136326,1615.2302
136329,2982.067
136337,3093.227
136343,1958.1376
136349,3072.992
136358,2727.6448
136369,1474.7899
136375,1512.3906
136377,6261.0703
136381,3099.351
136383,1752.3772
136385,1109.2283
136396,1258.6373
136405,1551.7549
136407,1284.7751
136414,1656.8966
136415,3708.5535
136419,2155.17
136424,3210.3608
136428,2502.8118
136430,2410.006
136438,3236.3425
136440,1406.8827
136443,2737.2854
136448,1006.43225
136452,721.15247
136469,6084.8438
136473,3019.3083
136487,1403.8611
136493,1142.5098
136496,2296.5415
136500,1575.5911
136501,4056.5623
136504,3619.026
136507,1539.2327
136510,1899.5688
136512,3590.7048
136518,5176.151
136523,5592.181
136527,1851.159
136529,2523.0537
136535,1437.5728
136536,3239.8752
136549,3608.814
136554,1176.8752
136568,840.8603
136570,909.0121
136571,3443.8794
136580,871.0826
136591,1032.0668
136607,1411.2917
136621,853.6626
136624,4121.3516
136628,1148.8113
136632,626.55707
136636,1363.8738
136644,1400.3263
136645,2245.9175
136659,5197.143
136664,1320.6158
136676,3773.5452
136681,4293.9717
136682,1902.5503
136683,2791.6208
136695,3844.9822
136699,8636.85
136704,7548.699
136707,1633.7294
136711,3107.4902
136727,3050.7998
136728,3796.318
136732,4218.475
136733,940.1427
136734,3102.3586
136736,3339.0813
136743,1261.2382
136744,1601.736
136746,1339.027
136749,3234.707
136750,2320.2466
136751,1134.4758
136754,2865.032
136758,1319.2815
136768,1704.7585
136770,1350.3704
136795,1741.2117
136811,1551.9014
136814,1074.0786
136817,1608.1078
136825,2462.8875
136826,1683.8912
136831,1132.913
136840,1658.2687
136841,2654.3245
136848,872.88336
136853,1514.7262
136860,1586.6051
136866,918.1537
136867,2504.0627
136871,3397.339
136873,2259.568
136874,1427.8561
136877,5770.554
136887,3294.2715
136895,2876.2715
136896,3596.7952
136898,2770.5503
136903,1255.9102
136926,1199.1061
136928,752.1145
136934,1352.6111
136946,1508.7179
136956,6621.692
136961,2370.5752
136962,4979.489
136968,1147.255
136972,1287.9464
136974,1825.379
136979,3383.039
136980,1302.5437
136981,3544.2349
136984,1063.1057
136987,1571.5969
136992,4427.7764
136993,4733.19
136999,7472.6675
137007,6505.0215
137010,3565.7258
137020,5167.135
137029,2996.829
137049,593.7735
137054,2308.435
137059,909.39404
137064,3707.068
137068,1052.3317
137079,4797.916
137080,1363.1476
137090,1124.8043
137095,2011.0408
137097,1414.5762
137098,2046.4801
137100,1321.1405
137102,942.1438
137107,2467.9849
137108,3178.6318
137109,4796.2324
137113,2645.313
137123,2482.3508
137138,1171.2981
137145,1606.09
137155,2009.0941
137159,4559.776
137163,1528.9805
137165,3052.1646
137167,1562.2559
137168,1700.4281
137176,3649.3274
137179,3080.3567
137189,2368.888
137190,2724.9033
137198,3569.802
137200,2498.1162
137209,1255.7605
137212,1459.9272
137213,2393.0557
137217,7133.3804
137218,1072.0907
137226,1063.1777
137231,1055.5334
137232,2216.4126
137234,2572.8215
137243,1832.2333
137244,1210.3579
137258,1304.5651
137260,2330.9077
137263,3954.272
137267,3325.5623
137270,2637.7214
137272,500.2161
137282,1588.3545
137283,2770.266
137288,1512.0374
137304,1582.4344
137309,5954.6
137312,1621.7864
137339,1039.1421
137342,2281.2866
137344,1449.6779
137345,1536.3217
137347,2385.9983
137354,1653.0503
137357,2863.352
137359,1707.5312
137360,2245.533
137366,3000.6785
137372,1478.3181
137374,2525.2876
137375,2399.444
137381,3692.4255
137383,1848.1302
137385,1383.4591
137395,5740.935
137405,1686.2848
137409,760.52423
137416,3556.8887
137417,1268.3717
137423,1865.8727
137425,2105.5024
137433,1119.5946
137435,2091.4177
137443,4231.7236
137444,2329.4932
137452,4735.2217
137463,1679.4159
137464,2042.5376
137467,2343.9336
137471,4510.067
137478,1086.6188
137483,1913.6989
137484,3263.2126
137489,1048.175
137492,4190.4834
137493,924.3591
137495,1245.9412
137499,6038.775
137500,949.2013
137501,6333.7925
137508,967.8681
137512,1411.9777
137521,1900.1704
137526,1447.1714
137528,1722.4332
137530,1278.1246
137532,1127.3683
137534,3506.9844
137545,932.05634
137546,1354.84
137547,926.589
137556,2234.642
137559,1570.4718
137563,5589.616
137571,1819.8221
137574,3006.4387
137587,2625.8298
137592,781.7644
137598,1574.3699
137607,8498.708
137608,1592.0168
137609,1880.0559
137612,1126.71
137613,5352.86
137616,3547.4778
137621,2604.4973
137622,3093.8877
137624,866.1244
137631,1255.4156
137632,920.61835
137633,1482.7395
137642,1831.3695
137643,760.52423
137647,1003.4474
137648,1110.0913
137650,1726.1224
137651,923.16534
137652,1562.9935
137654,1430.7267
137657,2212.3188
137667,1603.4218
137668,1314.9418
137674,5489.706
137681,723.8169
137683,894.51
137684,3029.126
137688,4447.778
137691,2271.3352
137693,1729.9401
137694,1687.7545
137696,9097.397
137697,2422.3638
137699,2626.1267
137709,2019.6117
137711,1594.3939
137716,1842.3267
137718,3800.8318
137729,1463.426
137733,4302.506
137739,1637.5939
137741,895.4472
137747,3512.0786
137749,10944.459
137754,2187.9067
137760,1155.1509
137768,5183.14
137771,1501.2932
137781,4452.6157
137784,3688.4768
137793,1976.0021
137795,4343.585
137796,3601.707
137797,3405.0168
137800,2238.5283
137801,1317.6394
137817,941.67755
137823,1244.2349
137824,3374.5579
137825,2115.206
137829,939.3984
137834,1148.1328
137836,2173.6729
137839,1256.9664
137840,2090.7666
137841,1764.8644
137850,1326.4556
137854,1900.7585
137859,2394.6572
137861,1488.7267
137880,1573.9901
137884,8462.6045
137886,1271.5242
137890,1216.2882
137892,810.87463
137895,1423.246
137900,2702.8677
137903,3056.35
137905,919.4286
137906,2143.4639
137914,3292.6382
137915,2264.1519
137918,1464.4626
137920,4542.558
137924,2750.1196
137927,2313.792
137934,4913.26
137941,1504.2455
137949,6264.0386
137953,778.42365
137954,2266.9077
137955,1139.7533
137958,4948.1226
137978,1503.6962
137988,1381.629
137990,2695.039
137997,2031.0869
138003,4619.4907
138010,4392.037
138018,2370.0247
138024,2427.3645
138029,1059.7051
138035,2755.2546
138039,3060.2703
138040,1339.5187
138046,985.74603
138047,1625.3871
138056,2984.7527
138057,9040.997
138058,2950.109
138066,1457.0355
138067,1047.6779
138070,2279.925
138075,601.6391
138077,4854.583
138083,8827.866
138084,4266.484
138111,1582.402
138114,5536.4785
138126,3708.373
138127,1055.248
138128,1278.0654
138129,2945.1711
138132,3195.4487
138135,1612.6782
138136,1177.3518
138141,2218.8892
138150,1467.7996
138151,1458.4785
138152,953.21716
138153,1179.1002
138156,5602.275
138162,5434.076
